FREQ;ADJUSTMENT;REF_AREA;COUNTERPART_AREA;REF_SECTOR;COUNTERPART_SECTOR;ACCOUNTING_ENTRY;STO;INSTR_ASSET;ACTIVITY;EXPENDITURE;UNIT_MEASURE;PRICES;TRANSFORMATION;TIME_PERIOD;OBS_VALUE;OBS_STATUS;CONF_STATUS;COMMENT_OBS;EMBARGO_DATE;PRE_BREAK_VALUE;COMMENT_DSET;REF_PERIOD_DETAIL;REPYEARSTART;REPYEAREND;TIME_FORMAT;TIME_PER_COLLECT;REF_YEAR_PRICE;DECIMALS;TABLE_IDENTIFIER;TITLE;UNIT_MULT;LAST_UPDATE;COMPILING_ORG;COMMENT_TS;DATA_COMP;CURRENCY;DISS_ORG
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2002;-658374;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2003;-675239;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2004;-697065;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2005;-725189;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2006;-769295;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2007;-816307;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2008;-851148;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2009;-825508;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2010;-846482;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2011;-864124;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2012;-870448;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2013;-877460;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2014;-890698;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2015;-916897;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;V;N;2016;-940820;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;1995;-596931;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;1996;-616379;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;1997;-642966;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;1998;-671556;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;1999;-704895;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2000;-735466;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2001;-750830;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2002;-751506;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2003;-753979;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2004;-769841;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2005;-786687;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2006;-814361;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2007;-845307;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2008;-861739;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2009;-832169;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2010;-846482;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2011;-863471;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2012;-856824;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2013;-858048;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2014;-870936;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2015;-888211;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;L;N;2016;-907250;P;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;1995;;M;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;1996;-453958;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;1997;-478413;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;1998;-511510;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;1999;-547586;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2000;-578374;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2001;-611860;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2002;-633621;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2003;-660540;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2004;-689444;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2005;-712318;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2006;-750701;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2007;-798528;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2008;-832175;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2009;-821943;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2010;-839706;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2011;-863471;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2012;-857473;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2013;-871692;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2014;-890639;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2015;-908366;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;_T;_Z;XDC;Y;N;2016;-936552;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;1995;123864;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;1996;124089;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;1997;126789;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;1998;129078;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;1999;131267;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2000;133434;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2001;137645;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2002;142635;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2003;146563;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2004;147784;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2005;149551;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2006;151963;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2007;153792;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2008;158446;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2009;163954;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2010;167936;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2011;171407;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2012;170958;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2013;171542;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2014;171884;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2015;171436;A;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;L;N;2016;172781;P;F;;;;Excel Template V1.2c;C;;;P1Y;;2010.0;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;1995;;M;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;1996;77983;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;1997;80601;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;1998;83942;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;1999;87963;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2000;92797;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2001;100332;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2002;109798;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2003;119927;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2004;125391;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2005;129767;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2006;134348;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2007;139099;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2008;147608;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2009;157931;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2010;166413;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2011;171407;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2012;170128;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2013;175097;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2014;177376;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2015;177930;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;Y;N;2016;179870;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;1995;77842;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;1996;78884;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;1997;82453;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;1998;86496;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;1999;91291;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2000;97262;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2001;105956;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2002;116713;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2003;124355;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2004;128234;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2005;132216;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2006;137444;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2007;143272;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2008;152625;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2009;162468;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2010;167936;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2011;170574;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2012;174502;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2013;177023;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2014;178395;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2015;178470;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;OTQ;_Z;XDC;V;N;2016;183006;P;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;1995;45933;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;1996;46272;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;1997;47903;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;1998;50518;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;1999;52151;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2000;55614;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2001;57356;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2002;56894;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2003;56832;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2004;59467;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2005;62120;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2006;63733;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2007;67913;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2008;67036;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2009;58968;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2010;60799;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2011;63480;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2012;62659;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2013;60483;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
A;N;NL;W2;S1;S1;B;B1G;_Z;C;_Z;XDC;V;N;2014;61688;A;F;;;;Excel Template V1.2c;C;;;P1Y;;;0;T0101;;6;;;;;;
